OrderNo,Barcode,TrnType,TrnPrice,TrnQty,TaxPer,TaxValue,DiscAmount,DiscPer,MRP
,,Sale,482,1,4,18.54,0,0,482
,,Sale,120,1,0,0,80,40,200
,,Sale,419.3,1,4,16.13,179.7,30,599
,,Sale,440.58,1,4,16.95,1058.42,70.61,1499
,,Sale,350,1,4,13.46,0,0,350
,,Sale,1299,1,4,49.96,0,0,1299
,,Sale,564,1,4,21.69,0,0,564
,,Sale,599,1,4,23.04,0,0,599
,,Sale,899,1,4,34.58,0,0,899
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,2940,1,12.5,326.67,1960,40,4900
,,Sale,399,1,4,15.35,0,0,399
,,Sale,354,1,4,13.62,236,40,590
,,Sale,753,1,4,28.96,0,0,753
,,Sale,565,1,4,21.73,0,0,565
,,Sale,2093,1,12.5,232.56,0,0,2093
,,Sale,2093,1,12.5,232.56,0,0,2093
,,Sale,399,1,4,15.35,0,0,399
,,Sale,824,1,4,31.69,0,0,824
,,Sale,-2719.5,-1,12.5,302.17,-2180.5,44.5,4900
,,Sale,-369.07,-1,4,14.2,-29.93,7.5,399
,,Sale,1790,1,12.5,198.89,0,0,1790
,,Sale,280,1,4,10.77,0,0,280
,,Sale,221.16,1,4,8.51,147.84,40.07,369
,,Sale,345,1,4,13.27,230,40,575
,,Sale,300,1,4,11.54,200,40,500
,,Sale,350,1,4,13.46,0,0,350
,,Sale,294,1,4,11.31,196,40,490
,,Sale,944.8,1,12.5,104.98,630.2,40.01,1575
,,Sale,1545,1,12.5,171.67,0,0,1545
,,Sale,1253,1,12.5,139.22,0,0,1253
,,Sale,542.25,1,12.5,60.25,232.75,30.03,775
,,Sale,649,1,4,24.96,0,0,649
,,Sale,299,1,4,11.5,0,0,299
,,Sale,1680,1,12.5,186.67,1120,40,2800
,,Sale,1603,1,12.5,178.11,0,0,1603
,,Sale,1290,1,12.5,143.33,0,0,1290
,,Sale,824,1,4,31.69,0,0,824
,,Sale,-449,-1,4,17.27,0,0,449
,,Sale,849,1,4,32.65,0,0,849
,,Sale,350,1,4,13.46,0,0,350
,,Sale,382,1,4,14.69,163,29.91,545
,,Sale,349,1,0,0,0,0,349
,,Sale,399,1,4,15.35,0,0,399
,,Sale,249,1,4,9.58,0,0,249
,,Sale,249,1,0,0,0,0,249
,,Sale,359,1,0,0,0,0,359
,,Sale,599,1,4,23.04,0,0,599
,,Sale,399,1,4,15.35,0,0,399
,,Sale,99,1,0,0,0,0,99
,,Sale,-1290,-1,12.5,143.33,0,0,1290
,,Sale,450,1,4,17.31,300,40,750
,,Sale,417.46,1,4,16.06,277.54,39.93,695
,,Sale,944.8,1,12.5,104.98,630.2,40.01,1575
,,Sale,350,1,4,13.46,0,0,350
,,Sale,417.46,1,4,16.06,277.54,39.93,695
,,Sale,1049.96,1,12.5,116.66,450.04,30,1500
,,Sale,299.16,1,4,11.51,199.84,40.05,499
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,269.16,1,4,10.35,179.84,40.05,449
,,Sale,281.16,1,4,10.81,187.84,40.05,469
,,Sale,527,1,4,20.27,0,0,527
,,Sale,-419.17,-1,4,16.12,-279.83,40.03,699
,,Sale,899,1,4,34.58,0,0,899
,,Sale,849,1,4,32.65,0,0,849
,,Sale,482,1,4,18.54,0,0,482
,,Sale,979,1,4,37.65,0,0,979
,,Sale,565,1,4,21.73,0,0,565
,,Sale,649,1,4,24.96,0,0,649
,,Sale,1680,1,12.5,186.67,1120,40,2800
,,Sale,1090,1,12.5,121.11,0,0,1090
,,Sale,360,1,12.5,40,240,40,600
,,Sale,763,1,12.5,84.78,0,0,763
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,910,1,4,35,390,30,1300
,,Sale,482,1,4,18.54,0,0,482
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,387.45,1,4,14.9,257.55,39.93,645
,,Sale,565,1,4,21.73,0,0,565
,,Sale,1045,1,12.5,116.11,0,0,1045
,,Sale,979,1,4,37.65,0,0,979
,,Sale,420,1,4,16.15,0,0,420
,,Sale,-382,-1,4,14.69,-163,29.91,545
,,Sale,250,1,4,9.62,0,0,250
,,Sale,281.16,1,4,10.81,187.84,40.05,469
,,Sale,849,1,4,32.65,0,0,849
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,1190,1,12.5,132.22,0,0,1190
,,Sale,1090,1,12.5,121.11,0,0,1090
,,Sale,269.16,1,4,10.35,179.84,40.05,449
,,Sale,443,1,4,17.04,0,0,443
,,Sale,359.17,1,4,13.81,239.83,40.04,599
,,Sale,239.16,1,4,9.2,159.84,40.06,399
,,Sale,1090,1,12.5,121.11,0,0,1090
,,Sale,464,1,4,17.85,0,0,464
,,Sale,397,1,4,15.27,0,0,397
,,Sale,450,1,4,17.31,300,40,750
,,Sale,560,1,4,21.54,240,30,800
,,Sale,350,1,4,13.46,0,0,350
,,Sale,269.16,1,4,10.35,179.84,40.05,449
,,Sale,269.16,1,4,10.35,179.84,40.05,449
,,Sale,359.17,1,4,13.81,239.83,40.04,599
,,Sale,649,1,4,24.96,0,0,649
,,Sale,1399,1,4,53.81,0,0,1399
,,Sale,1090,1,12.5,121.11,0,0,1090
,,Sale,944.8,1,12.5,104.98,630.2,40.01,1575
,,Sale,499,1,12.5,55.44,0,0,499
,,Sale,269.16,1,4,10.35,179.84,40.05,449
,,Sale,269.16,1,4,10.35,179.84,40.05,449
,,Sale,1399,1,4,53.81,0,0,1399
,,Sale,849,1,4,32.65,0,0,849
,,Sale,2309.92,1,12.5,256.66,990.08,30,3300
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,1590,1,12.5,176.67,0,0,1590
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,2309.92,1,12.5,256.66,990.08,30,3300
,,Sale,945.43,1,12.5,105.05,404.57,29.97,1350
,,Sale,179.15,1,0,0,119.85,40.08,299
,,Sale,329.16,1,4,12.66,219.84,40.04,549
,,Sale,599.18,1,4,23.05,399.82,40.02,999
,,Sale,249,1,0,0,0,0,249
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,-1490,-1,12.5,165.56,0,0,1490
,,Sale,1290,1,12.5,143.33,0,0,1290
,,Sale,1290,1,12.5,143.33,0,0,1290
,,Sale,945.43,1,12.5,105.05,404.57,29.97,1350
,,Sale,482,1,4,18.54,0,0,482
,,Sale,564,1,4,21.69,0,0,564
,,Sale,197.16,1,4,7.58,131.84,40.07,329
,,Sale,2379.91,1,12.5,264.43,220.09,8.46,2600
,,Sale,780,1,12.5,86.67,520,40,1300
,,Sale,1312.22,1,12.5,145.8,562.78,30.01,1875
,,Sale,630,1,4,24.23,270,30,900
,,Sale,1500,1,4,57.69,0,0,1500
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,1253,1,12.5,139.22,0,0,1253
,,Sale,896,1,4,34.46,504,36,1400
,,Sale,3429.88,1,12.5,381.1,1470.12,30,4900
,,Sale,360,1,4,13.85,240,40,600
,,Sale,564,1,4,21.69,0,0,564
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,280,1,4,10.77,0,0,280
,,Sale,129,1,0,0,0,0,129
,,Sale,109,1,0,0,0,0,109
,,Sale,299,1,0,0,0,0,299
,,Sale,3300,1,12.5,366.67,2200,40,5500
,,Sale,945.43,1,12.5,105.05,404.57,29.97,1350
,,Sale,69,1,0,0,46,40,115
,,Sale,399,1,0,0,0,0,399
,,Sale,-419.17,-1,4,16.12,-279.83,40.03,699
,,Sale,1190,1,12.5,132.22,0,0,1190
,,Sale,660,1,12.5,73.33,440,40,1100
,,Sale,507.46,1,4,19.52,337.54,39.95,845
,,Sale,649,1,4,24.96,0,0,649
,,Sale,3289.88,1,12.5,365.54,1410.12,30,4700
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,350,1,4,13.46,0,0,350
,,Sale,420,1,4,16.15,280,40,700
,,Sale,599,1,4,23.04,0,0,599
,,Sale,344,1,4,13.23,0,0,344
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,420,1,4,16.15,0,0,420
,,Sale,599,1,4,23.04,0,0,599
,,Sale,712,1,4,27.38,0,0,712
,,Sale,849,1,4,32.65,0,0,849
,,Sale,299.16,1,4,11.51,199.84,40.05,499
,,Sale,2939.89,1,12.5,326.65,1260.11,30,4200
,,Sale,2169.92,1,12.5,241.1,930.08,30,3100
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,120,1,0,0,80,40,200
,,Sale,419,1,0,0,0,0,419
,,Sale,249,1,4,9.58,0,0,249
,,Sale,420,0,4,16.15,0,0,420
,,Sale,99,1,0,0,0,0,99
,,Sale,199,1,4,7.65,0,0,199
,,Sale,281.16,1,4,10.81,187.84,40.05,469
,,Sale,-281.16,-1,4,10.81,-187.84,40.05,469
,,Sale,240,1,4,9.23,160,40,400
,,Sale,387.45,1,4,14.9,257.55,39.93,645
,,Sale,450,1,4,17.31,0,0,450
,,Sale,419.17,1,4,16.12,279.83,40.03,699
,,Sale,650,1,4,25,0,0,650
,,Sale,-650,-1,4,25,0,0,650
,,Sale,1045,1,12.5,116.11,0,0,1045
,,Sale,1680,1,12.5,186.67,1120,40,2800
,,Sale,419.17,1,4,16.12,279.83,40.03,699
,,Sale,269.16,1,4,10.35,179.84,40.05,449
,,Sale,-564,-1,4,21.69,0,0,564
,,Sale,910,1,4,35,390,30,1300
,,Sale,419,1,0,0,0,0,419
,,Sale,899.2,1,4,34.58,599.8,40.01,1499
,,Sale,297.45,1,4,11.44,197.55,39.91,495
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,630,1,4,24.23,270,30,900
,,Sale,700,1,4,26.92,0,0,700
,,Sale,1080,1,0,0,720,40,1800
,,Sale,4829.83,1,12.5,536.65,2070.17,30,6900
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,499,1,0,0,0,0,499
,,Sale,209.16,1,4,8.04,139.84,40.07,349
,,Sale,269.16,1,4,10.35,179.84,40.05,449
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,1545,1,12.5,171.67,0,0,1545
,,Sale,1099,1,4,42.27,0,0,1099
,,Sale,281.16,1,4,10.81,187.84,40.05,469
,,Sale,209.16,1,4,8.04,139.84,40.07,349
,,Sale,599,1,4,23.04,0,0,599
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,565,1,4,21.73,0,0,565
,,Sale,1500,1,4,57.69,0,0,1500
,,Sale,979,1,4,37.65,0,0,979
,,Sale,649,1,4,24.96,0,0,649
,,Sale,599,2,4,23.04,0,0,599
,,Sale,419.17,1,4,16.12,279.83,40.03,699
,,Sale,979,1,4,37.65,0,0,979
,,Sale,999,1,4,38.42,0,0,999
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,447.46,1,4,17.21,297.54,39.94,745
,,Sale,1045,1,12.5,116.11,0,0,1045
,,Sale,1664.8,1,12.5,184.98,1110.2,40.01,2775
,,Sale,197.16,1,0,0,131.84,40.07,329
,,Sale,357.45,1,4,13.75,237.55,39.92,595
,,Sale,810.4,1,12.5,90.04,539.6,39.97,1350
,,Sale,790,1,12.5,87.78,0,0,790
,,Sale,630,1,4,24.23,270,30,900
,,Sale,979,2,4,37.65,0,0,979
,,Sale,599,1,4,23.04,0,0,599
,,Sale,749,1,4,28.81,0,0,749
,,Sale,824,2,4,31.69,0,0,824
,,Sale,749,1,4,28.81,0,0,749
,,Sale,979,1,4,37.65,0,0,979
,,Sale,824,1,4,31.69,0,0,824
,,Sale,4129.85,1,12.5,458.87,1770.15,30,5900
,,Sale,650,1,4,25,0,0,650
,,Sale,267.45,1,4,10.29,177.55,39.9,445
,,Sale,1743,1,12.5,193.67,0,0,1743
,,Sale,-1490,-1,12.5,165.56,0,0,1490
,,Sale,109,1,0,0,0,0,109
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,849,1,4,32.65,0,0,849
,,Sale,120,1,0,0,80,40,200
,,Sale,649,1,4,24.96,0,0,649
,,Sale,420,1,4,16.15,0,0,420
,,Sale,299.16,1,4,11.51,199.84,40.05,499
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,584.8,1,12.5,64.98,390.2,40.02,975
,,Sale,840,1,4,32.31,360,30,1200
,,Sale,840,1,4,32.31,360,30,1200
,,Sale,509.18,1,4,19.58,339.82,40.03,849
,,Sale,763,1,4,29.35,0,0,763
,,Sale,391,1,4,15.04,0,0,391
,,Sale,53.15,1,4,2.04,35.85,40.28,89
,,Sale,564,1,4,21.69,0,0,564
,,Sale,419.17,1,4,16.12,279.83,40.03,699
,,Sale,979,1,4,37.65,0,0,979
,,Sale,1399,1,4,53.81,0,0,1399
,,Sale,560,1,4,21.54,240,30,800
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,1090,1,12.5,121.11,0,0,1090
,,Sale,1990,1,12.5,221.11,0,0,1990
,,Sale,279,1,0,0,0,0,279
,,Sale,1099,1,4,42.27,0,0,1099
,,Sale,565,1,4,21.73,0,0,565
,,Sale,450,1,4,17.31,0,0,450
,,Sale,849,1,4,32.65,0,0,849
,,Sale,599,1,4,23.04,0,0,599
,,Sale,479.17,1,4,18.43,319.83,40.03,799
,,Sale,267.45,1,4,10.29,177.55,39.9,445
,,Sale,221.16,1,4,8.51,147.84,40.07,369
,,Sale,499,1,12.5,55.44,0,0,499
,,Sale,329.16,1,4,12.66,219.84,40.04,549
,,Sale,221.16,1,4,8.51,147.84,40.07,369
,,Sale,1045,1,12.5,116.11,0,0,1045
,,Sale,443,1,4,17.04,0,0,443
,,Sale,660,1,12.5,73.33,440,40,1100
,,Sale,960,1,12.5,106.67,640,40,1600
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,1680,1,12.5,186.67,1120,40,2800
,,Sale,564,1,4,21.69,0,0,564
,,Sale,129,1,0,0,0,0,129
,,Sale,1290,1,12.5,143.33,0,0,1290
,,Sale,2379.91,1,12.5,264.43,1020.09,30,3400
,,Sale,-3690.75,-1,12.5,410.08,-299.25,7.5,3990
,,Sale,125,1,0,0,0,0,125
,,Sale,447.46,1,4,17.21,297.54,39.94,745
,,Sale,650,1,4,25,0,0,650
,,Sale,329.16,1,4,12.66,219.84,40.04,549
,,Sale,359.17,1,4,13.81,239.83,40.04,599
,,Sale,267.45,1,4,10.29,177.55,39.9,445
,,Sale,539.18,1,4,20.74,359.82,40.02,899
,,Sale,-210.27,-1,4,8.09,-158.73,43.02,369
,,Sale,-427.5,-1,4,16.44,-22.5,5,450
,,Sale,-455.58,-1,4,17.52,-343.42,42.98,799
,,Sale,-254.28,-1,4,9.78,-190.72,42.86,445
,,Sale,979,1,4,37.65,0,0,979
,,Sale,345,1,4,13.27,230,40,575
,,Sale,650,1,4,25,0,0,650
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,477.46,1,4,18.36,317.54,39.94,795
,,Sale,515,1,4,19.81,0,0,515
,,Sale,99,1,0,0,0,0,99
,,Sale,1290,1,12.5,143.33,0,0,1290
,,Sale,399,1,4,15.35,0,0,399
,,Sale,269.16,1,4,10.35,179.84,40.05,449
,,Sale,281.16,1,4,10.81,187.84,40.05,469
,,Sale,1790,1,12.5,198.89,0,0,1790
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,-1490,-1,12.5,165.56,0,0,1490
,,Sale,2169.92,1,12.5,241.1,930.08,30,3100
,,Sale,1090,1,12.5,121.11,0,0,1090
,,Sale,-1490,-1,12.5,165.56,0,0,1490
,,Sale,-1090,-1,12.5,121.11,0,0,1090
,,Sale,349,1,0,0,0,0,349
,,Sale,1603,1,12.5,178.11,0,0,1603
,,Sale,2093,1,12.5,232.56,0,0,2093
,,Sale,979,1,4,37.65,0,0,979
,,Sale,-420,-1,4,16.15,0,0,420
,,Sale,979,1,4,37.65,0,0,979
,,Sale,419.17,1,4,16.12,279.83,40.03,699
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,979,1,4,37.65,0,0,979
,,Sale,660,1,12.5,73.33,440,40,1100
,,Sale,-660,-1,12.5,73.33,-440,40,1100
,,Sale,849,1,4,32.65,0,0,849
,,Sale,525,1,4,20.19,275,34.38,800
,,Sale,299.16,1,4,11.51,199.84,40.05,499
,,Sale,599,1,4,23.04,0,0,599
,,Sale,479.17,1,4,18.43,319.83,40.03,799
,,Sale,399,1,0,0,0,0,399
,,Sale,840,1,4,32.31,360,30,1200
,,Sale,285,1,4,10.96,0,0,285
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,450,1,4,17.31,300,40,750
,,Sale,979,1,4,37.65,0,0,979
,,Sale,221.16,1,4,8.51,147.84,40.07,369
,,Sale,349,1,0,0,0,0,349
,,Sale,3390,1,12.5,376.67,0,0,3390
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,414,1,4,15.92,0,0,414
,,Sale,443,1,4,17.04,0,0,443
,,Sale,240,1,0,0,160,40,400
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,810.4,1,12.5,90.04,539.6,39.97,1350
,,Sale,1590,1,12.5,176.67,0,0,1590
,,Sale,280,1,4,10.77,0,0,280
,,Sale,704.8,1,12.5,78.31,470.2,40.02,1175
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,350,1,4,13.46,0,0,350
,,Sale,945.43,1,12.5,105.05,404.57,29.97,1350
,,Sale,1190,1,12.5,132.22,0,0,1190
,,Sale,649,1,4,24.96,0,0,649
,,Sale,700,1,4,26.92,0,0,700
,,Sale,565,1,4,21.73,0,0,565
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,399,1,4,15.35,0,0,399
,,Sale,599,1,4,23.04,0,0,599
,,Sale,464,1,4,17.85,0,0,464
,,Sale,350,1,4,13.46,0,0,350
,,Sale,515,1,4,19.81,0,0,515
,,Sale,209.16,1,4,8.04,139.84,40.07,349
,,Sale,650,1,4,25,0,0,650
,,Sale,979,1,4,37.65,0,0,979
,,Sale,1190,1,12.5,132.22,0,0,1190
,,Sale,599,1,0,0,0,0,599
,,Sale,281.16,1,4,10.81,187.84,40.05,469
,,Sale,2093,1,12.5,232.56,0,0,2093
,,Sale,2309.92,1,12.5,256.66,990.08,30,3300
,,Sale,350,1,4,13.46,0,0,350
,,Sale,420,1,4,16.15,0,0,420
,,Sale,749,1,4,28.81,0,0,749
,,Sale,490,1,4,18.85,210,30,700
,,Sale,499,1,12.5,55.44,0,0,499
,,Sale,1090,1,12.5,121.11,0,0,1090
,,Sale,280,1,4,10.77,0,0,280
,,Sale,195,1,4,7.5,130,40,325
,,Sale,360,1,4,13.85,240,40,600
,,Sale,849,1,4,32.65,0,0,849
,,Sale,375,1,4,14.42,0,0,375
,,Sale,391,1,4,15.04,0,0,391
,,Sale,790,1,12.5,87.78,0,0,790
,,Sale,687,1,4,26.42,0,0,687
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,-650,-1,4,25,0,0,650
,,Sale,599,1,4,23.04,0,0,599
,,Sale,979,1,4,37.65,0,0,979
,,Sale,1680,1,12.5,186.67,1120,40,2800
,,Sale,840,1,4,32.31,360,30,1200
,,Sale,700,1,4,26.92,300,30,1000
,,Sale,840,1,4,32.31,360,30,1200
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,599,1,4,23.04,0,0,599
,,Sale,-599,-1,4,23.04,0,0,599
,,Sale,700,2,4,26.92,0,0,700
,,Sale,314,1,4,12.08,0,0,314
,,Sale,979,1,4,37.65,0,0,979
,,Sale,849,1,4,32.65,0,0,849
,,Sale,285,1,4,10.96,190,40,475
,,Sale,344,1,4,13.23,0,0,344
,,Sale,267.45,1,4,10.29,177.55,39.9,445
,,Sale,490,1,4,18.85,210,30,700
,,Sale,790,1,12.5,87.78,0,0,790
,,Sale,99,1,0,0,0,0,99
,,Sale,109,1,0,0,0,0,109
,,Sale,391,1,4,15.04,0,0,391
,,Sale,750.4,1,12.5,83.38,499.6,39.97,1250
,,Sale,391,1,4,15.04,0,0,391
,,Sale,1290,1,12.5,143.33,0,0,1290
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,637,1,4,24.5,0,0,637
,,Sale,3429.88,1,12.5,381.1,1470.12,30,4900
,,Sale,432,1,4,16.62,0,0,432
,,Sale,450,1,4,17.31,300,40,750
,,Sale,600,1,12.5,66.67,400,40,1000
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,979,1,4,37.65,0,0,979
,,Sale,979,2,4,37.65,0,0,979
,,Sale,1099,1,4,42.27,0,0,1099
,,Sale,270,1,4,10.38,180,40,450
,,Sale,443,1,4,17.04,0,0,443
,,Sale,195,1,4,7.5,130,40,325
,,Sale,269.16,1,4,10.35,179.84,40.05,449
,,Sale,1253,1,12.5,139.22,0,0,1253
,,Sale,420,1,4,16.15,0,0,420
,,Sale,450,1,4,17.31,300,40,750
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,700,1,4,26.92,0,0,700
,,Sale,780,1,12.5,86.67,520,40,1300
,,Sale,584.8,1,12.5,64.98,390.2,40.02,975
,,Sale,479.17,1,4,18.43,319.83,40.03,799
,,Sale,419.17,1,4,16.12,279.83,40.03,699
,,Sale,399,1,4,15.35,0,0,399
,,Sale,99,2,0,0,0,0,99
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,-1629.6,-1,12.5,181.07,-1170.4,41.8,2800
,,Sale,2379.91,1,12.5,264.43,220.09,8.46,2600
,,Sale,599,1,4,23.04,0,0,599
,,Sale,-1049,-1,4,40.35,-450,30.02,1499
,,Sale,780,1,12.5,86.67,520,40,1300
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,763,1,12.5,84.78,0,0,763
,,Sale,3079.89,1,12.5,342.21,1320.11,30,4400
,,Sale,314,1,4,12.08,0,0,314
,,Sale,599.18,1,4,23.05,399.82,40.02,999
,,Sale,209.16,1,4,8.04,139.84,40.07,349
,,Sale,450,1,4,17.31,300,40,750
,,Sale,2093,1,12.5,232.56,0,0,2093
,,Sale,399,1,4,15.35,0,0,399
,,Sale,360,1,12.5,40,240,40,600
,,Sale,-750.4,-1,12.5,83.38,-499.6,39.97,1250
,,Sale,584.8,1,12.5,64.98,390.2,40.02,975
,,Sale,60,1,0,0,40,40,100
,,Sale,849,1,4,32.65,0,0,849
,,Sale,309,1,4,11.88,0,0,309
,,Sale,120,1,0,0,80,40,200
,,Sale,700,1,4,26.92,0,0,700
,,Sale,599,1,4,23.04,0,0,599
,,Sale,399,1,4,15.35,0,0,399
,,Sale,354,1,4,13.62,236,40,590
,,Sale,299.16,1,4,11.51,199.84,40.05,499
,,Sale,945.43,1,12.5,105.05,404.57,29.97,1350
,,Sale,1045,1,12.5,116.11,0,0,1045
,,Sale,899,1,4,34.58,0,0,899
,,Sale,1190,1,12.5,132.22,0,0,1190
,,Sale,599,1,4,23.04,0,0,599
,,Sale,700,1,4,26.92,0,0,700
,,Sale,-700,-1,4,26.92,0,0,700
,,Sale,749,1,4,28.81,0,0,749
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,120,1,0,0,80,40,200
,,Sale,1790,1,12.5,198.89,0,0,1790
,,Sale,374,1,4,14.38,0,0,374
,,Sale,179.15,1,0,0,119.85,40.08,299
,,Sale,599,1,4,23.04,0,0,599
,,Sale,899,1,4,34.58,0,0,899
,,Sale,419.17,1,4,16.12,279.83,40.03,699
,,Sale,539.18,1,4,20.74,359.82,40.02,899
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,239.16,1,4,9.2,159.84,40.06,399
,,Sale,59.15,1,4,2.28,39.85,40.25,99
,,Sale,650,1,4,25,0,0,650
,,Sale,1399,1,4,53.81,0,0,1399
,,Sale,779.19,1,4,29.97,519.81,40.02,1299
,,Sale,420,1,4,16.15,0,0,420
,,Sale,2690,1,12.5,298.89,0,0,2690
,,Sale,780,1,12.5,86.67,520,40,1300
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,1045,1,12.5,116.11,0,0,1045
,,Sale,455.17,1,4,17.51,303.83,40.03,759
,,Sale,281.16,1,4,10.81,187.84,40.05,469
,,Sale,59.15,1,4,2.28,39.85,40.25,99
,,Sale,565,1,4,21.73,0,0,565
,,Sale,399,1,4,15.35,0,0,399
,,Sale,-399,-1,4,15.35,0,0,399
,,Sale,449,1,4,17.27,0,0,449
,,Sale,945.43,1,12.5,105.05,404.57,29.97,1350
,,Sale,400,1,4,15.38,0,0,400
,,Sale,570.4,1,12.5,63.38,379.6,39.96,950
,,Sale,1680,1,12.5,186.67,1120,40,2800
,,Sale,-1445.3,-1,12.5,160.59,-44.7,3,1490
,,Sale,849,1,4,32.65,0,0,849
,,Sale,280,1,4,10.77,0,0,280
,,Sale,482,1,4,18.54,0,0,482
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,824,1,4,31.69,0,0,824
,,Sale,482,1,4,18.54,0,0,482
,,Sale,599,1,4,23.04,0,0,599
,,Sale,-630,-1,4,24.23,-270,30,900
,,Sale,-979,-1,4,37.65,0,0,979
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,285,1,4,10.96,0,0,285
,,Sale,354,1,4,13.62,236,40,590
,,Sale,1090,1,12.5,121.11,0,0,1090
,,Sale,584.8,1,12.5,64.98,390.2,40.02,975
,,Sale,2029.93,1,12.5,225.55,870.07,30,2900
,,Sale,2793,1,12.5,310.33,0,0,2793
,,Sale,2029.93,1,12.5,225.55,870.07,30,2900
,,Sale,2379.91,1,12.5,264.43,220.09,8.46,2600
,,Sale,960,1,0,0,640,40,1600
,,Sale,599,1,4,23.04,0,0,599
,,Sale,549,1,4,21.12,0,0,549
,,Sale,1199,1,4,46.12,0,0,1199
,,Sale,350,1,4,13.46,0,0,350
,,Sale,979,1,4,37.65,0,0,979
,,Sale,945.43,1,12.5,105.05,404.57,29.97,1350
,,Sale,849,1,4,32.65,0,0,849
,,Sale,3429.88,1,12.5,381.1,1470.12,30,4900
,,Sale,1680,1,12.5,186.67,1120,40,2800
,,Sale,480,1,12.5,53.33,320,40,800
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,-1057.3,-1,12.5,117.48,-32.7,3,1090
,,Sale,420,1,4,16.15,0,0,420
,,Sale,255,1,4,9.81,170,40,425
,,Sale,327.45,1,4,12.59,217.55,39.92,545
,,Sale,1743,1,12.5,193.67,0,0,1743
,,Sale,4619.83,1,12.5,513.31,1980.17,30,6600
,,Sale,2589.91,1,12.5,287.77,1110.09,30,3700
,,Sale,4059.85,1,12.5,451.09,1740.15,30,5800
,,Sale,249,1,4,9.58,0,0,249
,,Sale,499,1,12.5,55.44,0,0,499
,,Sale,197.16,1,4,7.58,131.84,40.07,329
,,Sale,299.16,1,4,11.51,199.84,40.05,499
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,1490,1,12.5,165.56,0,0,1490
,,Sale,299.16,1,4,11.51,199.84,40.05,499
,,Sale,3289.88,1,12.5,365.54,1410.12,30,4700
,,Sale,-1927.05,-1,12.5,214.12,-972.95,33.55,2900
,,Sale,1124.8,1,12.5,124.98,750.2,40.01,1875
,,Sale,299.16,1,4,11.51,199.84,40.05,499
,,Sale,249,1,0,0,0,0,249
,,Sale,2190,1,12.5,243.33,0,0,2190
,,Sale,-1629.6,-1,12.5,181.07,-1170.4,41.8,2800
,,Sale,899,1,4,34.58,0,0,899
,,Sale,1090,1,12.5,121.11,0,0,1090
,,Sale,685.3,2,4,26.36,587.4,30,979
,,Sale,48.3,1,0,0,66.7,58,115
,,Sale,384.3,1,12.5,42.7,164.7,30,549
,,Sale,293.28,1,4,11.28,306.72,51.12,600
,,Sale,279.3,1,4,10.74,119.7,30,399
